ClustGroup,ClustPop,F_LOC_ID,OrigArea,Region,geometry
5,139.5,LOC3401712,11447.798790822271,Somerset,"list(list(c(334746.055212137, 334749.204825477, 334761.325065296, 334773.849313108, 334779.035456541, 334790.974305015, 334790.990795138, 334806.557470496, 334806.598695802, 334807.134624774, 334807.942640761, 334807.917905578, 334807.142869835, 334806.021541525, 334803.045074467, 334803.012094223, 334779.233338007, 334750.507545131, 334721.806487438, 334720.825325167, 334718.409522265, 334717.172763099, 334717.148027916, 334707.509551489, 334707.493061367, 334697.970015795, 334697.953525673, 334684.992289622, 
334684.9757995, 334680.960454743, 334680.952209682, 334678.923924651, 334676.252524855, 334675.76606625, 334675.592919967, 334669.095811819, 334669.887337685, 334670.142934579, 334673.877947258, 334673.935662685, 334695.818054848, 334695.974711008, 334716.809980411, 334716.8759409, 334736.87021407, 334743.062254957, 334746.055212137, 124621.736654187, 124617.047996301, 124598.323356174, 124580.018595857, 124572.140850838, 124554.885790048, 124554.865795771, 124529.253127321, 124529.173150214, 124528.323393454, 
124527.113739714, 124527.093745438, 124526.503914275, 124525.604171824, 124523.134878651, 124523.14487579, 124505.070049655, 124482.506508401, 124459.823001488, 124459.033227558, 124457.123774134, 124456.204037405, 124456.23402882, 124470.639905181, 124470.64990232, 124485.135755787, 124485.155750064, 124504.98007541, 124505.000069686, 124511.288269708, 124511.298266846, 124514.647308193, 124518.366243659, 124519.036051928, 124519.285980387, 124528.973207447, 124529.50305578, 124529.68300427, 124532.682145775, 
124532.642157221, 124559.644427902, 124559.684416455, 124585.497027672, 124585.497027672, 124610.020008042, 124617.837770231, 124621.736654187)))"
5,139.5,LOC3401811,14587.995946327661,Somerset,"list(list(c(336524.341745361, 336524.481911399, 336528.736362928, 336540.238223164, 336560.537563595, 336571.338593637, 336658.612565392, 336651.637243701, 336641.413367935, 336603.26347022, 336595.562583152, 336586.55897643, 336580.11958371, 336534.466680393, 336513.590185685, 336504.273266641, 336476.050422492, 336466.45317137, 336461.102126715, 336467.261187358, 336467.294167602, 336477.229466229, 336486.117642096, 336497.883344287, 336505.749132578, 336513.359323974, 336520.911799943, 336524.143863894, 
336524.341745361, 127345.197071752, 127345.047114676, 127340.698359495, 127329.201650393, 127308.69751964, 127298.10055299, 127211.27540643, 127205.15715776, 127195.749850574, 127161.789571602, 127169.287425364, 127177.685021577, 127183.943230184, 127228.850375647, 127249.634426274, 127258.521882266, 127286.373909707, 127296.151111012, 127301.099694495, 127305.398463985, 127305.4284554, 127312.436449382, 127318.694657989, 127326.832328605, 127332.270771866, 127337.539263776, 127342.767767133, 127344.997128985, 
127345.197071752)))"
5,139.5,LOC3401793,27506.632764582057,Somerset,"list(list(c(336589.189150921, 336592.437704995, 336598.085571849, 336599.116204487, 336605.588577451, 336610.304752401, 336614.930231679, 336617.04096732, 336621.649956476, 336625.20357781, 336627.825507241, 336637.455738607, 336642.831518445, 336646.195503374, 336650.639591307, 336655.124904546, 336658.431174048, 336665.93417965, 336665.967159894, 336668.605579447, 336672.958971708, 336679.810617483, 336684.864839938, 336689.754161171, 336697.141735918, 336702.435065144, 336703.877950837, 336705.17242543, 
336708.519920237, 336710.004031235, 336713.739043914, 336716.583589994, 336727.656707053, 336728.30806688, 336728.68733969, 336732.925301096, 336737.22097793, 336741.500164641, 336741.533144886, 336746.974885213, 336746.95839509, 336752.251724317, 336756.407235112, 336756.382499929, 336756.53915609, 336758.872508381, 336758.987939237, 336758.93846887, 336763.217655582, 336766.359023861, 336769.731253852, 336775.03282814, 336779.336750034, 336787.515850647, 336793.279148356, 336801.507719335, 336807.320487412, 
336813.355872138, 336813.397097443, 336813.537263482, 336817.585588482, 336824.898957679, 336825.377171223, 336826.209922394, 336829.62337769, 336829.573907323, 336828.658705541, 336828.856587008, 336831.857789248, 336833.003852742, 336833.787133546, 336833.803623668, 336834.034485379, 336837.464430797, 336837.423205492, 336839.096952895, 336839.995664555, 336839.781292967, 336839.740067661, 336838.594004168, 336838.602249229, 336835.477371072, 336834.817766184, 336834.826011245, 336821.065004267, 
336806.232139346, 336806.100218369, 336806.058993063, 336796.97293573, 336796.906975241, 336790.113044894, 336766.845482466, 336751.921921873, 336738.729824112, 336738.713333989, 336734.442392339, 336726.131370749, 336719.386910768, 336711.018173751, 336703.490432965, 336692.763608473, 336684.95553561, 336678.268791057, 336677.493755314, 336677.295873847, 336677.312363969, 336674.640964173, 336671.375919977, 336671.342939732, 336666.585539477, 336663.716258214, 336647.21789095, 336623.48036004, 336602.405983866, 
336589.189150921, 125828.421244316, 125831.710302833, 125836.418954995, 125837.448660245, 125842.847114953, 125846.975933091, 125851.034771261, 125852.884241856, 125857.173014207, 125860.412087032, 125862.671440299, 125871.099027927, 125875.697711568, 125878.656864519, 125882.535754199, 125886.5246124, 125889.423782521, 125896.251828013, 125896.221836598, 125898.63114694, 125902.51003662, 125908.598293874, 125913.017029024, 125917.195832854, 125923.524021429, 125928.172690761, 125929.442327332, 125930.582001103, 
125933.591139746, 125934.920759147, 125938.279797632, 125940.929039295, 125950.88618909, 125951.416037423, 125951.785931541, 125955.884758265, 125959.653679422, 125963.702520453, 125963.642537623, 125968.711086766, 125968.75107532, 125973.449730344, 125977.388602853, 125977.418594268, 125977.558554205, 125979.777918918, 125979.64795612, 125979.607967566, 125975.029278203, 125971.820196793, 125968.181238434, 125962.462875298, 125957.844197381, 125948.976735665, 125942.848489858, 125933.701108268, 
125927.532873907, 125921.134705364, 125921.03473398, 125920.894774043, 125916.366070371, 125908.358362554, 125907.828514221, 125906.9887546, 125903.519747593, 125903.469761901, 125902.669990833, 125901.5403142, 125898.011324363, 125897.811381596, 125897.681418797, 125897.66142452, 125897.911352979, 125894.232406067, 125894.122437545, 125892.492903994, 125891.313241669, 125891.043318933, 125891.00333038, 125889.85365947, 125889.803673778, 125886.744549443, 125886.174712558, 125886.144721142, 125873.108452735, 
125859.852247285, 125860.012201498, 125859.982210083, 125851.874530882, 125851.824545191, 125845.846256458, 125825.102194384, 125811.636049028, 125799.739454393, 125799.749451531, 125795.980530374, 125788.402699505, 125782.274453697, 125774.856577042, 125767.7286174, 125758.40128732, 125751.603233243, 125745.984841491, 125744.865161996, 125744.705207782, 125744.4752736, 125740.596383921, 125738.167079302, 125738.137087887, 125743.305608413, 125746.494695546, 125763.739759198, 125789.602356107, 125813.125622642, 
125828.421244316)))"
5,139.5,LOC3401619,33282.40146202454,Somerset,"list(list(c(335257.257245466, 335257.314960894, 335263.259649947, 335266.928702137, 335276.229131059, 335291.251632386, 335307.115129944, 335319.128183969, 335331.339119459, 335343.69846605, 335344.061248738, 335344.094228983, 335346.765628779, 335346.790363963, 335346.592482496, 335346.608972618, 335347.416988606, 335387.001526953, 335387.067487442, 335416.164308067, 335418.464680115, 335418.522395542, 335419.322166469, 335420.088957152, 335424.813377162, 335426.297488161, 335449.095082105, 335449.111572227, 
335449.235248144, 335449.251738266, 335450.92548567, 335451.065651708, 335453.497944733, 335453.522679916, 335455.501494581, 335470.705387251, 335470.730122434, 335484.639540512, 335489.652537661, 335492.884601613, 335502.391157063, 335511.534929824, 335520.917809357, 335531.240625855, 335541.777813943, 335538.034556203, 335538.018066081, 335526.244118828, 335526.252363889, 335514.585602431, 335514.544377126, 335498.590183895, 335497.27921918, 335495.844578548, 335487.063588476, 335479.865650134, 
335472.840858076, 335465.783085774, 335460.308365203, 335455.682885925, 335450.158694987, 335446.027919376, 335436.99957747, 335425.217385156, 335411.077105368, 335407.548219217, 335397.472754551, 335387.009772014, 335386.473843042, 335358.415900115, 335357.170895889, 335354.623172009, 335351.828096295, 335346.567747313, 335339.600670683, 335332.61710393, 335323.662967574, 335322.483923837, 335322.335512737, 335318.955037685, 335317.149369304, 335310.487359935, 335304.616876431, 335297.921886817, 
335296.305854841, 335294.780518537, 335294.739293231, 335294.491941398, 335288.703908506, 335290.75692872, 335289.116161561, 335288.176224595, 335286.197409931, 335263.713128308, 335257.257245466, 124665.094243206, 124665.134231759, 124668.933144332, 124671.332457536, 124677.260760577, 124687.347873171, 124697.88485699, 124706.032524745, 124714.070223977, 124722.337857392, 124721.857994751, 124721.877989028, 124723.697468207, 124723.707465346, 124723.957393804, 124723.967390943, 124724.507236414, 
124750.92967307, 124750.969661623, 124770.30412719, 124771.703726559, 124771.743715112, 124772.233574891, 124771.173878226, 124772.943371714, 124773.993071241, 124739.912826609, 124739.892832333, 124739.622909597, 124739.60291532, 124737.933393216, 124737.793433279, 124734.024512122, 124733.984523568, 124731.225313384, 124708.551803609, 124708.511815055, 124688.097658547, 124681.039678873, 124676.231055327, 124662.365024437, 124648.588967792, 124635.162810989, 124620.127114913, 124604.151687831, 
124601.892334564, 124601.882337426, 124594.794366336, 124594.754377783, 124587.376489682, 124587.476461065, 124577.309371364, 124573.940335741, 124573.850361495, 124574.7900925, 124575.849789165, 124577.209399981, 124578.658985041, 124579.508741801, 124579.978607303, 124579.388776141, 124580.05858441, 124582.537874721, 124585.497027672, 124587.986315121, 124588.556152007, 124590.795510997, 124592.95489288, 124591.755236278, 124584.217393963, 124583.877491259, 124582.407911922, 124580.798372648, 124577.809228282, 
124573.64042159, 124570.841222852, 124568.211975467, 124567.532170059, 124567.452192952, 124572.940621906, 124575.549875015, 124585.467036257, 124594.71438923, 124604.711527579, 124607.320780688, 124608.060568925, 124608.09056034, 124608.470451598, 124617.167961961, 124617.627830325, 124620.197094881, 124620.357049095, 124620.077129221, 124654.467285141, 124665.094243206)))"
5,139.5,LOC3401321,9031.00412944972,Somerset,"list(list(c(335026.032751947, 335056.852790343, 335056.894015648, 335090.426679146, 335090.476149513, 335112.614138569, 335112.655363875, 335116.621238264, 335116.645973448, 335130.745027931, 335160.221121367, 335164.821865461, 335189.639499376, 335199.813904774, 335199.937580691, 335207.745653554, 335213.055472903, 335213.03073772, 335216.394722649, 335217.623236753, 335218.027244747, 335220.327616794, 335222.570273414, 335223.246368424, 335223.584415929, 335224.186305389, 335211.942389654, 335211.925899532, 
335197.010584, 335196.985848817, 335182.317885118, 335182.293149935, 335151.596787455, 335136.302199113, 335119.836812094, 335119.820321972, 335086.592725734, 335070.053133165, 335053.497050474, 335049.72081249, 335049.679587185, 335049.621871757, 335048.228456431, 335049.26733413, 335047.272029343, 335046.307357194, 335038.573489881, 335028.770112232, 335026.032751947, 124415.195775898, 124435.58993813, 124435.619929545, 124457.603636774, 124457.633628189, 124471.709598985, 124471.639619016, 124473.958955113, 
124473.97894939, 124483.176316671, 124502.07090815, 124504.790129781, 124521.185436673, 124527.453642418, 124527.26369679, 124515.217145079, 124507.359394337, 124507.289414368, 124502.350828024, 124500.421380323, 124499.811554883, 124496.292562185, 124492.873540869, 124491.853832758, 124491.244007318, 124490.064344993, 124481.966662931, 124481.946668654, 124472.749301373, 124472.739304235, 124463.601919784, 124463.591922645, 124444.647345474, 124434.960118414, 124424.883002958, 124424.87300582, 124403.749052489, 
124392.752200305, 124381.965288026, 124379.525986269, 124379.575971961, 124379.645951929, 124381.445436832, 124382.42515639, 124385.134380883, 124384.564543997, 124396.221207312, 124411.336880495, 124415.195775898)))"
5,139.5,LOC3401341,38292.525632764766,Somerset,"list(list(c(335256.416249234, 335257.29022571, 335295.077340737, 335295.868866602, 335295.967807336, 335344.951715337, 335356.140263251, 335363.173300371, 335363.296976287, 335364.805822469, 335370.165112184, 335388.535108318, 335388.559843501, 335420.657866367, 335420.682601551, 335451.733501657, 335451.758236841, 335483.27910543, 335483.394536286, 335483.419271469, 335513.587950038, 335513.620930282, 335513.645665466, 335523.350102382, 335523.41606287, 335524.092157881, 335532.361954165, 335532.84841277, 
335532.939108442, 335532.955598564, 335533.722389247, 335516.30057514, 335516.185144285, 335471.538138422, 335471.430952628, 335436.661529965, 335435.754573244, 335435.680367694, 335435.556691777, 335435.606162144, 335435.58142696, 335434.559039384, 335434.534304201, 335433.915924618, 335429.455346562, 335428.160871969, 335425.159669729, 335422.917013109, 335417.23616601, 335398.717758777, 335384.222941362, 335354.474760909, 335351.044815491, 335351.03657043, 335351.020080308, 335351.003590185, 335350.995345124, 
335311.641668489, 335311.575708, 335267.489366292, 335267.423405804, 335267.307974948, 335267.217279276, 335256.6141307, 335256.498699845, 335256.416249234, 125601.886089329, 125602.385946247, 125631.997470036, 125632.627289752, 125632.717263997, 125672.505874626, 125681.103413606, 125687.481587873, 125687.291642244, 125685.44217165, 125678.654114711, 125654.930905409, 125654.910911132, 125613.362804154, 125613.342809877, 125572.844402426, 125572.824408149, 125532.805863338, 125532.655906263, 125532.635911986, 
125493.727049533, 125493.677063841, 125493.657069564, 125481.360589395, 125481.290609426, 125480.560818327, 125471.973276485, 125471.363451046, 125471.143514002, 125471.103525449, 125469.174077748, 125452.718788025, 125452.618816642, 125411.020723972, 125410.920752588, 125376.610573775, 125375.700834185, 125375.630854217, 125375.720828462, 125375.770814154, 125375.800805569, 125377.110430692, 125377.140422107, 125377.930196037, 125381.879065685, 125383.208685085, 125387.137560456, 125390.136701961, 
125397.394624402, 125421.247796503, 125439.822479555, 125478.541396381, 125482.760188764, 125482.78018304, 125482.800177317, 125482.820171594, 125482.830168732, 125531.806149504, 125531.896123749, 125587.190295957, 125587.280270202, 125587.430227277, 125587.550192937, 125601.616166594, 125601.766123669, 125601.886089329)))"
5,139.5,LOC3401382,26536.082711419884,Somerset,"list(list(c(334451.178846917, 334599.367330087, 334600.925646635, 334608.321466443, 334621.521809266, 334643.362976122, 334688.801507851, 334691.596583564, 334693.773279694, 334685.602424143, 334685.594179082, 334685.57768896, 334661.328964262, 334658.92140642, 334649.579752193, 334607.92570351, 334597.124673467, 334595.665297653, 334595.417945819, 334595.401455697, 334590.124616593, 334589.910245004, 334571.968992048, 334570.641537211, 334569.73458049, 334559.040736241, 334533.142999323, 334531.873259913, 
334531.782564241, 334525.837875187, 334521.055739749, 334520.585771266, 334517.864901103, 334514.599856907, 334513.932006957, 334500.871830173, 334500.055569124, 334499.618580886, 334497.244003289, 334492.329946872, 334491.71156729, 334491.373519785, 334490.81285563, 334476.548899925, 334474.974093255, 334474.297998244, 334461.930406593, 334451.187091978, 334451.178846917, 125120.743814873, 125241.499248989, 125242.738894145, 125247.207614987, 125231.911993313, 125205.539542348, 125151.125118315, 
125147.656111308, 125145.366766626, 125138.878623838, 125138.868626699, 125138.858629561, 125120.293943647, 125118.504455883, 125111.596433284, 125080.045464654, 125071.477917089, 125070.578174638, 125070.438214701, 125070.428217563, 125066.179433764, 125065.999485274, 125051.543623222, 125050.503920833, 125049.774129734, 125041.326547829, 125020.872402767, 125022.451950626, 125022.561919148, 125029.949804388, 125035.768138907, 125036.387961485, 125039.517065788, 125043.285986945, 125044.04576946, 
125060.611027704, 125061.590747262, 125062.120595595, 125065.009768578, 125070.958065895, 125071.727845548, 125072.147725359, 125072.837527905, 125090.622437028, 125092.551884729, 125093.381647212, 125108.607288917, 125120.733817734, 125120.743814873)))"
5,139.5,LOC3401384,28362.508374110796,Somerset,"list(list(c(336450.012519534, 336450.160930634, 336450.317586795, 336505.188468423, 336519.708021022, 336519.650305594, 336550.082826118, 336581.562469402, 336581.554224341, 336581.636674952, 336581.653165074, 336603.082078876, 336603.156284426, 336603.733438703, 336617.70881727, 336668.968362135, 336669.017832502, 336690.108698798, 336697.883791417, 336697.957996967, 336697.925016722, 336697.661174767, 336696.869648901, 336696.811933474, 336696.630542129, 336693.1181461, 336692.903774512, 336659.379356075, 
336640.02819767, 336639.871541509, 336578.157259168, 336546.306588134, 336545.407876474, 336476.322509508, 336450.012519534, 125010.635333098, 125010.755298758, 125010.885261557, 125056.312258214, 125068.408795616, 125068.528761276, 125094.731260889, 125121.12370613, 125120.643843489, 125120.713823458, 125121.083717577, 125138.308786952, 125138.008872801, 125138.488735442, 125121.953468613, 125065.189717068, 125065.229705621, 125041.276562137, 125032.379109007, 125032.289134762, 125032.279137623, 
125032.11918341, 125031.639320769, 125031.639320769, 125031.829266398, 125028.990079107, 125029.32998181, 125001.138051666, 124984.832719019, 124984.832719019, 124931.957854292, 124904.525706663, 124903.775921286, 124980.983820755, 125010.635333098)))"
5,139.5,LOC3401386,22833.615267738933,Somerset,"list(list(c(335686.033402967, 335686.709497978, 335688.630597214, 335706.580095231, 335706.538869926, 335716.672050019, 335733.895982659, 335748.58043648, 335758.878517796, 335772.375682818, 335772.565319224, 335779.375739693, 335794.340525592, 335819.858989699, 335821.450286492, 335822.695290718, 335822.777741329, 335825.787188631, 335828.912066788, 335832.564628856, 335840.545848002, 335863.961821529, 335863.978311651, 335864.052517201, 335864.613181356, 335864.835798006, 335864.86877825, 335880.418963487, 
335880.44369867, 335906.415641139, 335905.945672656, 335905.52517454, 335904.873814713, 335890.766515169, 335877.67335814, 335842.368006505, 335822.612840107, 335787.117852067, 335772.342702574, 335761.863229914, 335760.230707816, 335750.006832051, 335746.840728588, 335745.364862651, 335730.334116264, 335702.276173337, 335695.960456533, 335694.171278274, 335692.538756176, 335692.324384588, 335691.763720433, 335686.033402967, 124745.941101034, 124746.410966536, 124747.78057449, 124761.116757047, 124761.306702676, 
124768.854542129, 124782.320687485, 124793.887376555, 124801.705138744, 124811.912216998, 124811.662288539, 124817.130723216, 124828.657423733, 124847.721966564, 124848.921623166, 124846.872209804, 124846.732249867, 124843.1432772, 124839.334367489, 124834.655706742, 124824.038745815, 124795.346958754, 124795.336961616, 124795.236990232, 124794.527193409, 124794.247273536, 124794.217282121, 124774.242999699, 124774.203011146, 124740.362697835, 124739.982806578, 124739.662898151, 124739.163041233, 
124730.085639612, 124721.348140695, 124697.52496001, 124684.86858286, 124661.925150349, 124652.587823132, 124645.419874935, 124644.24021261, 124656.996561143, 124661.775193274, 124663.974563711, 124684.278751698, 124722.917691416, 124731.885124515, 124734.394406241, 124736.983665073, 124737.103630733, 124737.873410386, 124745.941101034)))"
5,139.5,LOC3401480,13901.470887240022,Somerset,"list(list(c(335374.534994568, 335375.878939527, 335375.961390138, 335376.678710454, 335378.278252308, 335379.383090495, 335381.477336015, 335385.583376443, 335387.776562696, 335394.883805365, 335401.900352362, 335402.535222067, 335404.596487343, 335415.702584646, 335418.901668353, 335424.599005574, 335433.000722836, 335439.637997022, 335439.778163061, 335442.416582613, 335475.611198606, 335509.844692298, 335533.730634308, 335535.338421223, 335537.34197107, 335543.187719391, 335534.604610785, 335475.058779513, 
335474.687751763, 335474.671261641, 335458.783028899, 335458.750048655, 335458.71706841, 335428.76276143, 335428.729781185, 335402.799064022, 335402.766083778, 335374.534994568, 126409.454925155, 126409.994770626, 126410.044756317, 126410.334673329, 126410.794541694, 126411.194427227, 126411.694284145, 126412.494055213, 126413.093883514, 126415.163291152, 126416.412933446, 126416.542896244, 126416.902793225, 126418.902220895, 126419.901934729, 126421.601448249, 126423.900790069, 126425.930209154, 
126425.930209154, 126426.67999453, 126372.625467477, 126318.331009104, 126281.161648723, 126278.682358413, 126275.293328512, 126265.746061389, 126261.537266144, 126235.314772255, 126235.114829488, 126235.144820903, 126260.687509385, 126260.737495076, 126260.787480768, 126313.462402729, 126313.522385559, 126359.519219102, 126359.579201932, 126409.454925155)))"
5,139.5,LOC3401498,23106.036557342566,Somerset,"list(list(c(335349.197921804, 335363.511347876, 335414.696687191, 335450.002038826, 335456.202324774, 335459.525084398, 335468.82551332, 335469.006904664, 335482.396883893, 335500.907046065, 335500.973006553, 335505.557260526, 335533.433812108, 335560.189035381, 335559.636616288, 335559.537675554, 335559.512940371, 335559.438734821, 335559.413999638, 335558.9770114, 335558.886315727, 335558.861580544, 335558.845090422, 335557.764987418, 335557.732007173, 335554.730804932, 335554.706069749, 335554.689579627, 
335553.716662417, 335553.691927234, 335553.576496378, 335521.651619795, 335472.956288932, 335436.10086581, 335433.503671563, 335431.252769882, 335430.733331033, 335427.394081287, 335420.427004657, 335416.040632151, 335387.364309641, 335356.948279239, 335350.13785877, 335349.437028576, 335349.197921804, 125202.110523895, 125213.207347462, 125254.985388622, 125284.087058356, 125289.08562753, 125291.894823406, 125299.9225255, 125299.692591318, 125282.707453264, 125259.454109464, 125259.374132357, 125253.385846486, 
125218.015971008, 125183.615817949, 125182.776058328, 125182.636098391, 125182.596109838, 125182.486141316, 125182.456149901, 125181.79633877, 125181.656378833, 125181.636384556, 125181.626387418, 125180.746639243, 125180.716647828, 125178.287343209, 125178.277346071, 125178.257351794, 125177.467577865, 125177.457580726, 125177.367606481, 125151.714949478, 125113.305943941, 125084.024325717, 125086.463627474, 125089.94263162, 125090.342517154, 125094.961195071, 125104.508462194, 125111.206544888, 
125150.515292876, 125192.013414162, 125200.830890186, 125201.790615468, 125202.110523895)))"
5,139.5,LOC3401517,22149.988424962736,Somerset,"list(list(c(335591.866560132, 335615.694786714, 335673.616340949, 335684.829624047, 335695.432772623, 335703.834489885, 335714.775685966, 335728.503712699, 335735.206947374, 335747.533313721, 335773.06002289, 335788.197955071, 335794.843474319, 335795.428873657, 335796.459506295, 335796.665632822, 335783.927013421, 335739.230537192, 335710.504744316, 335709.358680822, 335709.350435761, 335709.317455517, 335708.699075934, 335708.682585812, 335705.763834182, 335705.269130516, 335668.207580867, 335640.166128062, 
335638.57483127, 335637.659629487, 335613.501600461, 335598.644000357, 335597.827739308, 335597.803004125, 335597.159889359, 335594.99968335, 335591.866560132, 125790.332147206, 125809.116770164, 125854.143881288, 125863.671154134, 125850.274988747, 125839.518067883, 125824.952237309, 125806.527511332, 125797.620061063, 125781.83457961, 125748.014260576, 125728.659800732, 125721.381884014, 125720.562118669, 125719.062547917, 125718.762633767, 125707.475864571, 125665.367917845, 125636.646139369, 
125638.885498359, 125638.905492635, 125638.975472604, 125639.72525798, 125639.745252257, 125642.57444241, 125643.17427071, 125691.540426042, 125728.389877997, 125730.619239848, 125731.33903381, 125762.870008162, 125781.734608226, 125782.604359263, 125782.624353539, 125783.314156086, 125786.513240357, 125790.332147206)))"
5,139.5,LOC3401583,24111.372954582796,Somerset,"list(list(c(335678.159369616, 335692.060542632, 335692.159483366, 335708.66609569, 335724.438897576, 335740.393090807, 335740.426071051, 335740.508521662, 335773.084758073, 335773.010552523, 335788.775109348, 335803.129760725, 335803.451318108, 335804.547911235, 335820.320713121, 335835.51636073, 335850.728498462, 335867.061964503, 335876.131531714, 335885.671067408, 335892.407282328, 335900.182374946, 335909.037570569, 335918.956379074, 335928.776246845, 335929.468831977, 335930.177907232, 335928.43819934, 
335930.83751212, 335932.445299035, 335933.00596319, 335935.430011154, 335935.091963648, 335921.916356009, 335908.29551507, 335894.575733398, 335880.476678915, 335866.501300348, 335853.202016792, 335853.193771731, 335838.905080843, 335824.88023191, 335824.863741788, 335811.234655788, 335811.218165665, 335797.053150694, 335781.494720396, 335767.511096769, 335752.208263365, 335737.095066367, 335735.792346713, 335735.718141163, 335733.961943148, 335715.962974764, 335714.215021811, 335700.371564222, 335678.159369616, 
125031.039492468, 125043.74585531, 125043.845826693, 125058.931508462, 125072.13772822, 125085.94377628, 125085.973767695, 125085.903787727, 125113.875780827, 125113.945760796, 125127.451894705, 125139.898331949, 125140.188248961, 125141.127979966, 125154.454165385, 125167.670382283, 125180.64666786, 125194.862598592, 125202.590386535, 125191.203645956, 125183.355892352, 125173.708653845, 125162.931738705, 125152.084843597, 125140.938034338, 125140.288220345, 125139.578423522, 125138.108844185, 125135.509588214, 
125136.859201891, 125136.049433685, 125132.610418093, 125132.330498219, 125121.543585941, 125109.866928349, 125098.270247864, 125086.533607443, 125074.647009946, 125062.45050116, 125062.440504022, 125050.28398379, 125037.857540822, 125037.847543684, 125025.58105493, 125025.571057791, 125013.234589069, 124999.338566764, 124986.932118073, 124973.226041396, 124960.78960129, 124959.669921795, 124959.769893179, 124961.87928937, 124983.673050971, 124985.842429993, 125003.007516538, 125031.039492468)))"
5,139.5,LOC3401522,52580.15505808202,Somerset,"list(list(c(336285.713186973, 336290.553037839, 336290.577773022, 336314.554410704, 336314.579145888, 336339.314329191, 336363.6455045, 336363.694974867, 336390.07917039, 336390.103905574, 336414.78961851, 336419.761390354, 336437.545987149, 336436.160816884, 336430.982918513, 336430.925203085, 336280.766150312, 336279.389225108, 336278.836806014, 336277.080608, 336267.392661206, 336267.359680962, 336265.710668741, 336265.677688497, 336250.366610032, 336244.339470367, 336237.702196181, 336223.157908399, 
336206.972853457, 336194.959799433, 336194.943309311, 336192.46979098, 336180.399021528, 336165.632117096, 336152.374058846, 336148.226793112, 336146.04185192, 336139.536498711, 336132.107698659, 336117.992154054, 336117.95917381, 336119.31136383, 336123.310218464, 336133.410418313, 336168.311761954, 336180.11044439, 336200.70660702, 336236.011958655, 336246.714047964, 336257.61401874, 336269.610582642, 336277.113588244, 336279.512901025, 336287.683756576, 336281.805028011, 336283.124237787, 336285.713186973, 
126154.967771345, 126149.339382454, 126149.349379593, 126121.63731209, 126121.527343568, 126092.905536475, 126065.593354506, 126065.483385984, 126035.851867917, 126035.851867917, 126008.229774659, 126002.271480203, 125982.157237845, 125980.787629892, 125976.058983453, 125976.008997761, 125838.928236721, 125837.878537194, 125838.528351187, 125840.667738793, 125851.924516574, 125851.964505128, 125853.833969999, 125853.883955691, 125871.458924908, 125878.566890274, 125885.994764067, 125902.620005141, 
125920.894774043, 125934.78079921, 125934.800793487, 125937.639980778, 125951.865908648, 125968.341192647, 125983.616820044, 125988.175515132, 125990.504848367, 125997.93272216, 126005.800470041, 126020.676211904, 126020.706203319, 126021.995834166, 126026.104658027, 126035.801882226, 126068.302578998, 126079.799288099, 126098.903819484, 126132.504201475, 126142.601311207, 126152.69842094, 126163.89521589, 126171.10315264, 126173.322517353, 126164.295101424, 126159.136578036, 126157.826952913, 126154.967771345
)))"
5,139.5,LOC3401525,27897.323634601846,Somerset,"list(list(c(336906.022113853, 336907.168177346, 336909.006825971, 336909.377853721, 336910.284810442, 336925.942181473, 336925.975161718, 336926.016387023, 336949.374645122, 336964.100324249, 336964.537312487, 336964.55380261, 336982.140517938, 336982.15700806, 337004.633044622, 337004.715495233, 337027.793421255, 337035.387122529, 337036.129178028, 337036.335304556, 337036.640371816, 337048.249417847, 337066.652394224, 337088.402865409, 337109.790553905, 337133.63527061, 337133.660005793, 337143.529343931, 
337129.702376465, 337129.685886342, 337102.839967397, 337102.823477275, 337076.868024929, 337076.859779868, 337050.582770138, 337050.558034955, 337023.407048749, 337023.390558627, 337020.447071814, 337016.97590109, 337017.27272329, 337014.222050683, 337011.567141008, 337011.451710153, 337010.346871965, 337000.535249255, 336988.67060633, 336988.612890903, 336986.370234283, 336976.805963406, 336963.787011927, 336922.042267572, 336907.951458151, 336906.219995319, 336906.022113853, 125472.033259315, 
125473.162935949, 125474.762478085, 125475.142369342, 125476.00212324, 125490.338019632, 125490.378008186, 125490.348016771, 125511.212044505, 125524.398269987, 125524.708181276, 125524.728175553, 125540.3037171, 125540.323711377, 125560.907819237, 125560.857833545, 125580.802124552, 125586.750421869, 125587.390238723, 125587.570187214, 125587.270273063, 125574.463938838, 125554.079773745, 125529.206893533, 125505.433698539, 125478.721344871, 125478.691353456, 125467.854455486, 125455.617958146, 
125455.607961008, 125432.844476988, 125432.824482711, 125410.570852746, 125410.560855608, 125388.177262845, 125388.167265706, 125364.793956247, 125364.783959108, 125362.544600118, 125359.575450028, 125359.195558771, 125356.53631997, 125354.726837929, 125354.646860822, 125355.776537456, 125365.943627157, 125378.669984275, 125378.739964243, 125381.499174428, 125392.496026611, 125407.021868632, 125453.788481829, 125469.853883155, 125471.813322272, 125472.033259315)))"
