ClustGroup,ClustPop,F_LOC_ID,OrigArea,Region,geometry
6,59.375,LOC3401281,42811.25512732507,Broads,"list(list(c(641971.155628789, 641975.4348155, 641975.459550684, 641976.366507405, 641976.572633932, 641982.871860613, 641982.970801347, 641988.066249107, 641988.255885512, 642095.532375499, 642097.577150652, 642155.614135743, 642155.828507331, 642155.82026227, 642181.594323272, 642216.479176791, 642223.891486721, 642244.034170991, 642244.487649351, 642246.268582549, 642254.521888711, 642255.057817683, 642261.241613509, 642261.728072114, 642261.340554242, 642266.139179803, 642266.155669925, 642266.49371743, 
642266.485472369, 642253.30986473, 642236.151892578, 642228.813788198, 642217.435603879, 642217.419113756, 642204.111585139, 642165.499964003, 642163.471678972, 642162.960485184, 642160.437496487, 642159.41510891, 642159.390373727, 642153.998103767, 642132.198162215, 642083.403890619, 642031.995934654, 641999.99685252, 641981.057947171, 641978.361812191, 641974.074380419, 641973.200403942, 641972.854111376, 641971.155628789, 299824.945257407, 299830.373703531, 299830.403694946, 299831.493383026, 
299831.743311485, 299841.330567161, 299841.490521375, 299849.428249224, 299849.718166236, 300008.5726946, 300007.632963595, 299981.960312315, 299981.940318039, 299981.880335209, 299970.463603214, 299955.307941477, 299952.078865791, 299943.291381182, 299943.171415522, 299942.231684517, 299937.882929335, 299938.792668925, 299935.663564622, 299935.363650471, 299934.693842202, 299932.304526136, 299932.304526136, 299932.154569061, 299932.134574784, 299907.841528597, 299877.650170783, 299864.583910961, 
299844.739591338, 299844.749588477, 299820.736462162, 299752.965861295, 299749.516848565, 299748.657094667, 299744.348328038, 299742.568837412, 299742.578834551, 299744.898170648, 299754.795337613, 299775.699353901, 299798.502826474, 299812.398848779, 299820.396559459, 299821.096359143, 299822.985818291, 299823.425692378, 299823.495672347, 299824.945257407)))"
6,59.375,LOC3401072,38729.09076427346,Broads,"list(list(c(640650.824524303, 640651.673765596, 640653.471188916, 640653.809236422, 640690.821315704, 640731.090194122, 640749.616846416, 640749.6415816, 640750.54029326, 640765.175276714, 640771.58168919, 640776.586441278, 640783.207225342, 640794.379283134, 640801.618446781, 640806.32637667, 640806.367601975, 640808.041349379, 640816.047303708, 640826.287669596, 640842.208882582, 640847.700093275, 640847.766053764, 640850.338512827, 640850.387983194, 640851.63298742, 640851.665967665, 640853.999319956, 
640854.040545262, 640859.218443633, 640859.234933755, 640874.463561609, 640874.488296792, 640880.630867313, 640880.647357435, 640880.878219146, 640886.105587884, 640887.977216754, 640895.158664973, 640897.492017265, 640904.681710545, 640914.163530811, 640922.886805456, 640929.169542015, 640929.268482748, 640921.814947513, 640917.717152146, 640894.358894046, 640862.93696619, 640855.37624516, 640855.359755038, 640855.343264916, 640854.980482227, 640845.259555189, 640842.546930087, 640842.11818691, 
640842.035736299, 640840.9968586, 640798.485323563, 640798.526548868, 640798.262706913, 640769.058700493, 640768.102273405, 640752.345961641, 640688.784785612, 640664.659736831, 640653.652580261, 640653.710295688, 640653.429963611, 640650.857504547, 640650.824524303, 300759.097859007, 300760.787375388, 300764.58628796, 300765.276090506, 300821.599967964, 300885.821584717, 300914.923254451, 300914.923254451, 300914.473383226, 300907.245452199, 300903.66647667, 300901.727031831, 300899.817578406, 300898.707896049, 
300898.847855986, 300899.30772435, 300899.30772435, 300899.457681425, 300900.237458217, 300902.016948843, 300906.465675408, 300908.245166034, 300908.265160311, 300909.094922794, 300909.11491707, 300909.424828359, 300909.434825498, 300909.954676692, 300909.96467383, 300910.93439625, 300910.93439625, 300913.553646497, 300913.563643636, 300914.253446182, 300914.253446182, 300914.283437597, 300913.723597849, 300913.083780995, 300911.214316124, 300910.434539333, 300907.985240437, 300903.406551073, 300898.967821646, 
300896.118637217, 300896.078648663, 300877.124074354, 300866.926993238, 300810.773067132, 300734.19498738, 300715.270404485, 300715.220418793, 300715.18043024, 300714.300682065, 300690.247567198, 300683.479504535, 300682.319836487, 300682.109896582, 300682.549770669, 300699.654874384, 300699.744848629, 300699.804831459, 300711.621448988, 300712.111308767, 300718.469488757, 300744.392068495, 300754.199261216, 300758.408056461, 300758.458042152, 300758.568010674, 300759.087861868, 300759.097859007)))"
6,59.375,LOC3401198,26356.01537120703,Broads,"list(list(c(641174.723951728, 641178.508434773, 641182.177486963, 641185.483756465, 641188.781780905, 641192.9372917, 641196.952636457, 641199.52509552, 641202.336661356, 641202.542787883, 641204.200045164, 641204.595808097, 641205.560480246, 641206.33551599, 641208.594662731, 641209.847912019, 641212.164774188, 641218.216649036, 641222.899843742, 641227.00588417, 641228.786817368, 641234.080146595, 641238.293372817, 641242.976567523, 641246.711580202, 641246.967177096, 641248.410062789, 641249.498410854, 
641250.331162025, 641250.916561363, 641250.982521852, 641250.999011974, 641251.064972463, 641251.180403318, 641253.637431527, 641254.181605559, 641262.706998738, 641269.929672262, 641273.260676947, 641275.857871194, 641277.061650115, 641277.094630359, 641278.817848129, 641280.038117172, 641282.066402203, 641290.946333009, 641291.812064425, 641292.842697062, 641298.713180566, 641299.422255821, 641299.86748912, 641301.153718652, 641327.900696864, 641393.152110418, 641420.435017602, 641420.599918824, 
641421.886148356, 641423.230093315, 641423.386749476, 641423.980393875, 641426.305501106, 641426.462157267, 641428.556402786, 641430.98045075, 641432.645953093, 641432.678933337, 641432.77787407, 641436.933384865, 641437.304412615, 641439.530579112, 641441.616579571, 641443.603639296, 641445.673149632, 641447.866335885, 641449.985316588, 641452.120787413, 641454.388179216, 641456.498914858, 641457.018353708, 641456.647325958, 641455.649673565, 641452.656716385, 641445.549473716, 641443.051220202, 
641439.753195762, 641436.44692626, 641432.563502482, 641432.258435221, 641426.750734405, 641422.850820504, 641419.948558997, 641417.046297489, 641410.639885014, 641406.237022386, 641401.537337558, 641398.041431651, 641393.927146162, 641390.431240255, 641389.928291528, 641387.331097281, 641384.832843767, 641382.219159398, 641371.261473195, 641346.147017081, 641343.253000634, 641342.642866113, 641339.542723139, 641336.937283831, 641334.142208118, 641331.338887343, 641326.540261783, 641323.431873747, 
641320.331730773, 641317.330528533, 641314.931215752, 641247.412410395, 641226.676081726, 641216.163628822, 641179.266980395, 641175.696868938, 641174.723951728, 301700.018523268, 301701.348142669, 301702.407839334, 301703.27759037, 301703.937401501, 301704.737172569, 301705.45696653, 301705.896840617, 301706.276731875, 301706.30672329, 301706.596640302, 301706.716605962, 301707.006522974, 301707.27644571, 301708.036228224, 301708.556079418, 301709.5158047, 301711.725172275, 301713.554648593, 301715.134196452, 
301715.843993275, 301717.603489624, 301719.063071823, 301720.382694085, 301721.44239075, 301721.512370718, 301722.112199019, 301722.802001565, 301723.721738293, 301724.741446405, 301725.061354832, 301725.141331939, 301725.461240366, 301726.450957063, 301724.841417789, 301724.461526531, 301714.614345258, 301706.096783384, 301702.687759207, 301700.578363016, 301696.689476198, 301696.669481921, 301691.800875545, 301687.632068854, 301685.092795713, 301673.356155292, 301672.206484382, 301670.666925076, 
301662.569243013, 301661.589523455, 301661.349592135, 301662.229340309, 301680.424132104, 301721.722310624, 301738.677457263, 301737.027929436, 301731.329560577, 301731.42953196, 301730.449812402, 301726.750871213, 301714.144479755, 301713.354705826, 301701.798013894, 301688.08194008, 301677.414993461, 301677.375004908, 301676.63521667, 301652.042256332, 301648.66322357, 301635.736923685, 301623.160523642, 301610.654103567, 301597.457880947, 301584.201675496, 301571.205395642, 301558.209115789, 301545.152853105, 
301532.116584698, 301528.587594861, 301528.597591999, 301528.627583414, 301528.617586276, 301528.397649232, 301528.207703604, 301528.307674987, 301528.707560521, 301529.307388822, 301529.307388822, 301530.407074041, 301531.506759259, 301532.596447339, 301533.796103941, 301536.295388528, 301538.504756103, 301540.70412654, 301542.003754525, 301543.403353894, 301544.702981879, 301544.902924646, 301546.102581248, 301547.492183479, 301549.091725615, 301556.599576515, 301579.752948931, 301582.252233518, 
301582.842064681, 301585.041435117, 301586.640977253, 301588.040576622, 301589.040290457, 301590.339918442, 301591.229663755, 301592.329348974, 301593.728948343, 301595.128547711, 301648.563252186, 301663.838879583, 301671.42670759, 301696.649487645, 301699.088789402, 301700.018523268)))"
6,59.375,LOC3401282,31851.925306926947,Broads,"list(list(c(642663.485164387, 642664.227219886, 642667.145971516, 642670.303829918, 642671.886881649, 642675.052985112, 642675.184906089, 642677.106005326, 642677.790345397, 642677.303886793, 642677.254416426, 642675.951696772, 642675.374542495, 642673.115395753, 642672.018802627, 642670.707837912, 642669.248462097, 642657.012791423, 642651.587541218, 642651.175288163, 642651.925588723, 642653.673541677, 642655.330798958, 642658.002198755, 642660.06346403, 642660.970420751, 642660.970420751, 642660.071709091, 
642658.653558582, 642658.447432054, 642657.639416066, 642657.458024722, 642657.548720394, 642657.820807411, 642658.884420293, 642659.651210975, 642660.038728847, 642663.419203898, 642661.992808328, 642647.143453285, 642646.970307001, 642646.912591574, 642643.111618406, 642641.248234597, 642619.060775174, 642595.158343042, 642580.399683671, 642563.736415186, 642555.812911468, 642555.301717679, 642546.570197973, 642545.366419053, 642539.537160854, 642537.533611007, 642533.221444051, 642529.107158561, 
642487.716951834, 642492.449616906, 642497.932582538, 642501.280077345, 642504.520386358, 642508.486260747, 642526.84801182, 642538.572488705, 642539.091927555, 642540.47709782, 642540.691469408, 642540.914086058, 642541.22739838, 642541.326339113, 642541.845777962, 642542.455912484, 642542.769224806, 642543.082537128, 642543.47830006, 642543.577240794, 642544.286316048, 642544.987146242, 642545.201517831, 642546.001288757, 642546.998941151, 642561.922501744, 642564.618636724, 642567.421957498, 642568.023846959, 
642571.717634332, 642573.515057652, 642575.411421705, 642578.313683213, 642580.803691665, 642582.386743397, 642586.253677053, 642585.602317226, 642585.371455515, 642586.344372725, 642588.669479956, 642590.450413154, 642593.665986983, 642599.074747065, 642603.189032555, 642605.505894724, 642609.719120947, 642612.415255927, 642614.121983575, 642621.435352771, 642624.362349462, 642625.31877655, 642628.01491153, 642635.039703588, 642647.283619323, 642658.686538826, 642659.181242492, 642663.485164387, 
301357.216649284, 301356.976717964, 301355.857038468, 301355.197227337, 301354.707367558, 301353.287773913, 301353.277776774, 301351.878177406, 301349.48886134, 301342.530853049, 301341.92102761, 301332.713663191, 301325.565709271, 301313.129269165, 301306.44118361, 301300.542871984, 301294.274666239, 301252.496625079, 301233.362102279, 301231.532625961, 301229.693152505, 301227.773701942, 301226.254136913, 301224.684586192, 301222.625175692, 301219.73600271, 301217.526635135, 301210.318698385, 301194.213308505, 
301191.933960961, 301180.487237552, 301175.448679824, 301170.310150713, 301160.662912206, 301146.267032983, 301144.947410721, 301141.438415161, 301119.264762303, 301119.46470507, 301121.594095538, 301123.783468837, 301124.483268521, 301124.723199842, 301125.173071067, 301128.931995086, 301132.680921967, 301134.950272372, 301137.919422462, 301139.309024693, 301139.408996076, 301141.288458086, 301141.488400853, 301142.977974467, 301143.467834246, 301144.767462231, 301146.157064462, 301160.902843526, 
301170.330144989, 301182.55664519, 301190.684318668, 301198.292140951, 301208.10933081, 301260.204418746, 301296.69397372, 301299.203255445, 301307.051009049, 301308.650551185, 301311.759661211, 301314.968742621, 301315.568570922, 301318.06785551, 301320.577137235, 301321.476879687, 301322.476593521, 301323.476307356, 301323.57627874, 301324.585989713, 301325.485732164, 301325.585703548, 301326.295500371, 301326.995300055, 301339.68166862, 301341.691093428, 301344.210372292, 301344.710229209, 301348.439161814, 
301350.348615238, 301352.468008568, 301356.596826706, 301360.215790789, 301362.435155502, 301367.463716092, 301368.263487159, 301368.543407033, 301369.59310656, 301374.01184171, 301376.441146329, 301377.020980353, 301377.240917397, 301378.110668433, 301377.780762868, 301375.571395293, 301374.091818817, 301373.152087812, 301368.433438511, 301367.033839143, 301366.56397364, 301365.764202572, 301364.284626097, 301362.545124024, 301358.87617425, 301358.726217175, 301357.216649284)))"
6,59.375,LOC3401285,15286.743118600105,Broads,"list(list(c(642174.058337426, 642184.694466246, 642184.785161918, 642204.350691911, 642204.49085795, 642221.747770834, 642220.873794358, 642221.096411007, 642221.599359735, 642226.101163096, 642226.966894511, 642235.648943851, 642267.639780923, 642267.623290801, 642267.079116768, 642266.988421096, 642259.922403733, 642239.004683719, 642238.641901031, 642228.97868942, 642223.017510244, 642203.699332084, 642187.04430866, 642178.246828465, 642178.238583404, 642178.263318587, 642177.76036986, 642177.719144555, 
642175.418772507, 642163.817971538, 642153.651811201, 642148.424442462, 642139.066298113, 642138.810701219, 642135.858969344, 642135.232344701, 642128.694011247, 642129.147489608, 642125.173370157, 642097.725561752, 642098.747949328, 642112.98716985, 642112.995414911, 642132.189917154, 642132.189917154, 642148.811960334, 642172.326874594, 642174.058337426, 299520.162500564, 299512.384726929, 299512.444709759, 299497.878879184, 299497.588962172, 299484.942582161, 299484.16280537, 299484.002851156, 
299483.602965622, 299479.504138899, 299480.743784054, 299474.195658436, 299451.412180138, 299451.362194447, 299450.032575046, 299449.442743884, 299436.896335256, 299400.096868993, 299399.517034969, 299389.989762123, 299383.8315249, 299365.396801784, 299349.92123162, 299341.973506633, 299341.99350091, 299342.013495186, 299342.993214744, 299343.063194713, 299347.152024298, 299365.246844709, 299380.252549371, 299388.100302975, 299401.376502702, 299401.706408268, 299399.617006353, 299400.266820345, 299405.56530367, 
299406.305091908, 299409.144279199, 299428.738670363, 299430.058292625, 299447.693244673, 299447.673250396, 299470.396745863, 299470.706657152, 299490.03112558, 299518.303032831, 299520.162500564)))"
6,59.375,LOC3401058,23627.50312322224,Broads,"list(list(c(642102.210874991, 642103.241507628, 642103.793926722, 642105.302772904, 642106.498306763, 642108.996560277, 642109.903516998, 642112.599651978, 642113.729225349, 642116.136783191, 642139.907294345, 642140.84723131, 642140.863721433, 642160.206634776, 642176.647286611, 642186.351723527, 642195.182183967, 642195.940729588, 642195.981954894, 642214.384931271, 642236.151892578, 642254.348742428, 642266.881235302, 642278.877799204, 642289.192370642, 642292.935628381, 642294.34553383, 642296.786071916, 
642297.387961376, 642298.509289686, 642298.872072374, 642302.194831998, 642309.392770339, 642322.015958885, 642325.561335158, 642341.556753695, 642351.953775743, 642354.344843462, 642356.381373554, 642359.79482885, 642366.621739442, 642367.792538118, 642368.089360318, 642368.757210267, 642365.813723454, 642358.14581663, 642355.144614389, 642326.633193102, 642326.476536941, 642326.460046818, 642324.472987093, 642305.146563872, 642290.643501395, 642290.552805723, 642290.536315601, 642281.911981689, 
642259.930648794, 642259.914158672, 642254.150860962, 642246.581894871, 642227.865606172, 642225.268411925, 642225.251921802, 642219.867896903, 642219.381438299, 642219.323722871, 642219.059880916, 642218.993920427, 642218.903224755, 642218.185904439, 642159.530539766, 642150.337296638, 642149.6034862, 642145.200623572, 642143.098132991, 642143.749492818, 642140.311302339, 642135.083933601, 642127.770564404, 642116.837613384, 642110.785738536, 642103.612535378, 642102.985910734, 642102.210874991, 
300274.956443045, 300276.426022383, 300277.115824929, 300279.515138132, 300281.214651652, 300284.203796018, 300285.303481237, 300288.402594125, 300287.722788717, 300291.901592547, 300328.970981545, 300330.650500787, 300330.63050651, 300361.421692625, 300386.964381107, 300402.130039982, 300416.275990746, 300417.455653071, 300417.525633039, 300445.127732021, 300477.468474579, 300505.030585007, 300523.435316708, 300541.490148566, 300555.985999172, 300561.404448157, 300563.433867242, 300567.022839909, 
300566.752917174, 300566.29304881, 300566.143091734, 300564.873455164, 300562.134239256, 300557.235641465, 300556.025987725, 300551.487286915, 300547.858325694, 300545.538989597, 300543.539561927, 300539.240792437, 300533.462446472, 300532.512718329, 300532.272787008, 300531.652964431, 300528.2039517, 300519.376478538, 300515.447603167, 300478.148279987, 300477.938340082, 300477.918345805, 300475.748966783, 300452.175714557, 300433.20114597, 300433.08118031, 300433.061186033, 300422.214290925, 300394.362263485, 
300394.33227207, 300387.18431815, 300377.49709109, 300353.553944745, 300350.094934876, 300350.074940599, 300342.936983818, 300342.177201304, 300342.087227058, 300341.677344386, 300341.597367279, 300341.487398757, 300340.417704954, 300264.929313281, 300253.882475406, 300254.58227509, 300249.503728809, 300246.804501455, 300246.10470177, 300242.125840708, 300236.687397446, 300245.204959319, 300259.520861435, 300267.948449063, 300274.146674839, 300274.406600436, 300274.956443045)))"
6,59.375,LOC3401059,15665.636333319811,Broads,"list(list(c(640301.877048382, 640331.419102308, 640332.581655923, 640312.702813608, 640288.223227199, 640261.319592826, 640235.100298524, 640201.180117154, 640201.056441238, 640201.048196177, 640170.706371325, 640170.706371325, 640169.090339349, 640169.082094288, 640171.918395307, 640171.926640368, 640179.709978047, 640190.337861807, 640200.899785077, 640300.730984889, 640300.747475011, 640301.71214716, 640301.877048382, 301099.690365416, 301045.155975723, 301043.026585254, 301023.792091071, 300997.319668723, 
300970.387378011, 300943.3251245, 300999.559027713, 300999.808956172, 300999.828950449, 301062.940884845, 301062.960879122, 301073.44787725, 301073.497862942, 301079.976008592, 301079.996002868, 301088.103682069, 301094.981713253, 301099.450434095, 301099.680368277, 301099.680368277, 301099.680368277, 301099.690365416)))"
6,59.375,LOC3401094,3541.1623882784043,Broads,"list(list(c(640145.171417095, 640145.756816433, 640147.76036628, 640151.94885732, 640155.626154571, 640158.322289551, 640161.628559052, 640166.287018575, 640167.193975296, 640171.300015724, 640176.931392456, 640185.069267763, 640192.498067815, 640197.321428559, 640199.926867867, 640201.44395911, 640205.162481666, 640207.677225302, 640210.191968938, 640214.982349438, 640222.543070467, 640222.980058706, 640223.507742616, 640223.845790121, 640224.20857281, 640224.579600559, 640224.967118431, 640225.395861608, 
640225.841094908, 640226.030731313, 640226.22861278, 640226.418249185, 640226.616130651, 640226.83050224, 640227.028383706, 640227.226265173, 640227.415901578, 640227.622028106, 640227.819909572, 640227.836399694, 640228.009545977, 640228.199182383, 640228.380573727, 640228.801071843, 640229.196834776, 640230.400613697, 640231.596147556, 640232.00015555, 640232.412408605, 640236.411263239, 640240.451343179, 640241.416015328, 640242.421912782, 640243.427810237, 640244.450197813, 640245.456095267, 
640247.674016704, 640253.091021847, 640258.821339312, 640267.272526941, 640279.227865538, 640292.19734665, 640300.236281223, 640301.242178677, 640301.736882344, 640301.539000877, 640300.829925622, 640299.931213962, 640297.911173993, 640296.913521599, 640289.459986364, 640282.311518389, 640276.358584274, 640270.422140282, 640250.592768333, 640235.083808402, 640230.029585947, 640228.636170621, 640226.838747301, 640212.690222452, 640197.40387917, 640189.595806308, 640182.678200044, 640176.618080134, 
640175.216419747, 640173.715818627, 640172.116276773, 640170.912497852, 640169.510837465, 640165.099729776, 640162.898298462, 640160.688622087, 640159.385902433, 640158.784012973, 640157.975996985, 640156.467150803, 640151.693260426, 640144.140784457, 640137.478775087, 640134.691944435, 640136.481122694, 640140.446997084, 640141.741471677, 640141.832167349, 640141.931108082, 640141.931108082, 640141.832167349, 640141.799187104, 640141.032396422, 640140.232625495, 640139.927558234, 640140.422261901, 
640145.171417095, 300837.635377876, 300837.225495203, 300836.125809985, 300834.116385177, 300832.306903136, 300830.997278012, 300829.43772443, 300827.248351131, 300826.828471321, 300824.899023619, 300822.389741894, 300819.090686238, 300816.191516117, 300814.292059831, 300813.492288763, 300813.292345996, 300812.992431846, 300813.082406091, 300813.472294486, 300817.181232814, 300824.709077991, 300825.388883398, 300826.008705976, 300826.338611541, 300826.678514245, 300827.008419811, 300827.298336823, 
300827.528271005, 300827.668230942, 300827.708219495, 300827.73821091, 300827.758205187, 300827.768202325, 300827.768202325, 300827.758205187, 300827.73821091, 300827.708219495, 300827.688225219, 300827.638239527, 300827.638239527, 300827.588253835, 300827.528271005, 300827.468288175, 300827.3183311, 300827.158376886, 300826.64852283, 300826.108677359, 300825.938726008, 300825.778771794, 300824.249209627, 300822.829615981, 300822.549696107, 300822.34975334, 300822.219790542, 300822.159807712, 300822.139813435, 
300821.819905008, 300820.720219789, 300819.610537433, 300817.81105253, 300815.401742188, 300812.702514834, 300810.993004176, 300810.793061409, 300810.493147258, 300810.293204491, 300809.893318957, 300809.593404807, 300809.603401945, 300809.503430562, 300808.313771098, 300807.024140251, 300806.134394938, 300805.344621009, 300802.455448026, 300800.186097621, 300799.406320829, 300799.186383786, 300798.996438157, 300797.306921776, 300795.52743115, 300794.037857536, 300792.148398388, 300786.100129687, 
300785.90018692, 300785.610269908, 300785.410327141, 300785.510298525, 300785.710241291, 300787.119837799, 300787.919608867, 300788.819351318, 300789.419179619, 300789.819065153, 300790.618836221, 300792.508295369, 300798.406606995, 300808.013856948, 300816.411453161, 300820.210365734, 300821.999853498, 300826.28862585, 300827.578256697, 300827.968145092, 300828.46800201, 300829.067830311, 300829.567687228, 300829.637667197, 300831.057260842, 300832.256917444, 300832.666800116, 300833.166657034, 
300837.635377876)))"
6,59.375,LOC3401202,21883.686723099527,Broads,"list(list(c(642164.724928259, 642169.812130959, 642173.703799798, 642173.720289921, 642174.429365175, 642187.654443181, 642187.670933304, 642244.289767885, 642244.347483313, 642244.372218496, 642225.53225388, 642188.536664719, 642187.769874037, 642184.405889108, 642184.067841602, 642183.911185442, 642181.124354789, 642176.573081062, 642172.458795572, 642171.114850613, 642169.770905653, 642169.292692109, 642168.105403311, 642166.15132383, 642164.386880754, 642162.721378412, 642160.346800815, 642158.51639725, 
642155.82026227, 642153.42094949, 642151.170047809, 642148.63056899, 642147.212418481, 642146.618774081, 642144.029824896, 642142.26538182, 642140.212361606, 642139.412590679, 642138.15109633, 642135.999135383, 642134.094526269, 642133.608067664, 642133.393696075, 642131.497332022, 642130.227592612, 642126.995528661, 642119.541993425, 642091.681931965, 642083.981044896, 642079.759573612, 642072.487429721, 642068.628741126, 642065.190550647, 642058.808873355, 642056.211679108, 642053.746405839, 642051.297622691, 
642047.999598251, 642047.966618007, 642042.961865918, 642039.334039034, 642034.659089389, 642026.72734061, 642010.665961585, 642005.46332803, 642002.198283834, 641998.974464944, 641998.892014333, 641995.932037398, 641993.524479556, 641991.430234036, 641989.022676195, 641982.937821102, 641983.094477263, 641982.863615552, 641982.558548292, 641981.527915654, 641990.457316826, 641999.99685252, 642000.697682714, 642010.047582003, 642018.449299265, 642026.092470905, 642035.227998605, 642046.927740308, 
642062.931403905, 642069.519207725, 642077.953905231, 642081.532261749, 642091.772627637, 642101.501799736, 642108.94708991, 642115.00720982, 642136.568044599, 642140.047460384, 642158.06291889, 642163.141876528, 642163.537639461, 642164.724928259, 300767.505452358, 300761.917052021, 300757.98817665, 300757.978179512, 300757.318368381, 300743.682271673, 300743.662277396, 300685.918806293, 300685.868820601, 300685.838829186, 300668.483797012, 300636.113063038, 300636.962819798, 300627.955398146, 300627.305584153, 
300627.015667141, 300627.555512612, 300627.995386699, 300628.335289403, 300628.53523217, 300628.735174937, 300628.825149182, 300629.075077641, 300629.714894495, 300630.444685594, 300631.274448077, 300632.604067478, 300633.623775589, 300635.093354927, 300636.313005805, 300637.002808351, 300637.392696747, 300637.532656684, 300637.592639514, 300637.642625206, 300637.642625206, 300637.442682439, 300637.332713917, 300637.152765427, 300636.752879893, 300636.273017252, 300636.083071623, 300636.003094516, 
300635.293297694, 300634.653480839, 300632.794013106, 300627.925406731, 300609.64064069, 300604.222191705, 300602.882575167, 300599.343588191, 300596.914283572, 300592.915428233, 300585.567531546, 300583.598095291, 300582.428430105, 300582.298467306, 300582.688355702, 300582.688355702, 300584.437854913, 300586.397294029, 300587.956847612, 300588.476698806, 300588.696635849, 300589.096521383, 300589.826312483, 300591.505831725, 300591.555817417, 300593.35530232, 300595.644647002, 300597.104229201, 
300597.65407181, 300598.013968791, 300598.723765613, 300598.773751305, 300603.192486455, 300604.772034314, 300615.528955178, 300625.855999092, 300626.455827393, 300637.01280549, 300646.250161324, 300654.287860557, 300663.005365197, 300673.692306092, 300688.737999307, 300694.696293763, 300701.064470891, 300704.213569471, 300712.871091281, 300720.738839162, 300726.237265254, 300730.556029021, 300746.461476134, 300749.120714934, 300763.236674283, 300766.46574997, 300766.76566412, 300767.505452358)))"
6,59.375,LOC3401218,33841.68323511537,Broads,"list(list(c(641365.630096463, 641367.493480272, 641367.584175944, 641387.190931242, 641387.99894723, 641388.023682414, 641422.174725494, 641422.2159508, 641422.240685983, 641435.004040568, 641435.135961545, 641448.765047545, 641450.570715926, 641457.496567251, 641466.063185735, 641466.986632579, 641482.940825809, 641493.708875607, 641508.335614001, 641509.341511455, 641520.546549491, 641530.333437018, 641532.856425715, 641532.897651021, 641533.812852803, 641534.950671235, 641539.130917213, 641548.200484424, 
641557.385482491, 641560.22178351, 641560.345459426, 641571.336125874, 641574.403288604, 641592.204375521, 641598.445886775, 641610.747517937, 641617.978436523, 641618.514365495, 641620.336523998, 641613.418917734, 641613.38593749, 641613.369447368, 641613.336467123, 641612.528451135, 641610.739272876, 641607.902971858, 641600.65556315, 641582.351527505, 641580.496388757, 641579.16893392, 641579.078238248, 641577.082933462, 641577.000482851, 641537.069651938, 641533.227453465, 641521.618407435, 641515.393386303, 
641515.376896181, 641515.302690631, 641505.55702841, 641504.180103206, 641503.718379784, 641503.68539954, 641503.668909417, 641496.80077352, 641496.751303154, 641452.335159002, 641452.310423819, 641452.293933697, 641405.635132925, 641365.630096463, 300259.630829956, 300262.899894197, 300263.069845549, 300300.259200206, 300301.738776682, 300301.768768097, 300363.980960043, 300364.060937149, 300364.100925703, 300387.504226577, 300387.754155036, 300412.756998047, 300412.756998047, 300411.737289935, 
300410.847544622, 300410.747573239, 300408.568197079, 300408.31826862, 300408.858114091, 300408.898102644, 300409.967796448, 300411.067481666, 300411.317410125, 300411.317410125, 300411.447372923, 300412.087189777, 300414.216580246, 300418.255424139, 300422.454222245, 300423.523916049, 300423.543910325, 300424.433655638, 300424.433655638, 300422.334256585, 300421.0346286, 300418.765278195, 300417.135744644, 300417.025776122, 300416.695870556, 300401.670171618, 300401.600191649, 300401.550205958, 
300401.490223128, 300399.770715332, 300395.861834237, 300388.753868871, 300374.138052605, 300334.989258831, 300331.640217484, 300328.920995853, 300328.721053086, 300324.322312212, 300324.122369445, 300236.027586315, 300226.920193279, 300202.397212909, 300189.001047521, 300189.001047521, 300189.021041798, 300193.299817011, 300193.899645312, 300194.109585218, 300194.129579494, 300194.129579494, 300197.48861798, 300197.508612256, 300218.472611374, 300218.482608512, 300218.492605651, 300240.706247062, 
300259.630829956)))"
6,59.375,LOC3401239,18191.63339720387,Broads,"list(list(c(640187.419110177, 640189.134082886, 640193.668866491, 640194.748969496, 640227.539577495, 640247.302988954, 640273.522283256, 640273.563508561, 640273.604733867, 640274.907453521, 640320.914894465, 640369.206217334, 640370.038968505, 640369.981253077, 640355.148388156, 640326.455575525, 640299.725087435, 640299.69210719, 640299.626146702, 640299.560186213, 640295.998319817, 640286.590705101, 640283.548277554, 640283.531787432, 640272.912148734, 640248.869550563, 640233.137973982, 640233.014298066, 
640214.537116138, 640187.419110177, 300453.715273862, 300456.344521248, 300463.432492337, 300465.11201158, 300516.287362788, 300547.468437298, 300588.576670189, 300588.636653019, 300588.606661604, 300587.78689626, 300556.775773101, 300524.644970448, 300524.0851307, 300523.995156455, 300501.121703913, 300455.774684362, 300414.376534459, 300414.316551629, 300414.226577384, 300414.126606001, 300408.61818277, 300394.322274931, 300396.131756973, 300396.141754111, 300402.759859698, 300416.955796153, 300426.533054692, 
300426.613031798, 300437.599886844, 300453.715273862)))"
